08:47:40.642 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
08:47:40.642 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
08:47:40.642 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
08:47:40.643 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
08:47:40.643 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
08:47:40.675 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
08:47:40.675 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
08:47:40.675 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
08:47:40.675 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
08:47:40.680 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
08:47:40.681 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
08:47:40.681 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
08:47:40.681 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
08:47:40.681 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
08:47:40.775 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
08:47:40.775 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
08:47:40.775 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
08:47:40.775 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
08:47:41.263 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
08:47:41.311 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
08:47:41.330 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
08:47:41.336 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
08:47:41.342 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
08:47:41.345 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.346 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.347 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.348 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.350 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.351 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.352 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.353 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.354 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.355 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.357 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.358 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.359 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.360 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.362 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.363 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.364 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.366 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.370 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.371 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.372 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.374 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.375 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.377 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.378 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
08:47:41.410 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
