09:20:06.608 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
09:20:06.609 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
09:20:06.609 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
09:20:06.609 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
09:20:06.609 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
09:20:06.625 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
09:20:06.625 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
09:20:06.626 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
09:20:06.626 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
09:20:06.629 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
09:20:06.630 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
09:20:06.630 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
09:20:06.630 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
09:20:06.630 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
09:20:06.632 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
09:20:06.632 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
09:20:06.632 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
09:20:06.632 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
09:20:07.224 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
09:20:07.277 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
09:20:07.298 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
09:20:07.306 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
09:20:07.311 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
09:20:07.314 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.316 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.317 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.319 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.320 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.321 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.323 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.324 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.325 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.326 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.328 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.329 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.330 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.331 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.332 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.333 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.335 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.336 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.339 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.341 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.342 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.343 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.344 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.345 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.347 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.378 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.379 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.380 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.382 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.383 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.385 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.386 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.388 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.389 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.391 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.392 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.393 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.395 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.396 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.410 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.411 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.413 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.414 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.415 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.416 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.417 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.455 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.456 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.458 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.459 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.461 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.462 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.463 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:20:07.474 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
