00:28:26.734 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
00:28:26.734 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
00:28:26.734 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
00:28:26.734 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
00:28:26.734 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
00:28:26.757 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
00:28:26.758 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
00:28:26.758 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
00:28:26.758 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
00:28:26.762 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
00:28:26.763 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
00:28:26.763 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
00:28:26.763 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
00:28:26.763 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
00:28:26.849 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
00:28:26.850 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
00:28:26.850 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
00:28:26.850 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
00:28:27.352 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
00:28:27.397 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
00:28:27.416 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
00:28:27.422 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
00:28:27.428 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
00:28:27.429 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.430 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.431 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.432 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.434 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.435 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.436 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.437 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.438 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.440 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.441 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.443 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.444 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.445 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.446 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.447 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.448 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.449 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.452 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.453 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
00:28:27.454 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
