09:46:04.005 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
09:46:04.006 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
09:46:04.006 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
09:46:04.006 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
09:46:04.006 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
09:46:04.031 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
09:46:04.031 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
09:46:04.032 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
09:46:04.032 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
09:46:04.035 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
09:46:04.036 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
09:46:04.036 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
09:46:04.036 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
09:46:04.036 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
09:46:04.037 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
09:46:04.037 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
09:46:04.038 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
09:46:04.038 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
09:46:04.625 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
09:46:04.676 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
09:46:04.703 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
09:46:04.710 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
09:46:04.717 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
09:46:04.720 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.722 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.723 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.724 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.726 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.727 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.728 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.729 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.730 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.732 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.733 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.734 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.735 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.736 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.738 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.739 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.740 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.741 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.747 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.749 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
09:46:04.751 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
