17:49:49.831 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
17:49:49.832 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
17:49:49.832 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
17:49:49.832 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
17:49:49.832 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
17:49:49.850 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
17:49:49.851 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
17:49:49.851 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
17:49:49.851 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
17:49:49.854 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
17:49:49.855 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
17:49:49.855 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
17:49:49.856 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
17:49:49.856 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
17:49:49.856 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
17:49:49.856 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
17:49:49.857 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
17:49:49.857 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
17:49:50.453 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
17:49:50.501 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
17:49:50.524 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
17:49:50.531 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
17:49:50.537 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
17:49:50.539 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.541 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.542 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.543 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.545 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.547 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.548 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.550 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.551 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.553 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.555 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.556 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.558 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.559 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.561 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.563 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.564 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.566 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.569 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.571 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.573 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.574 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.576 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.577 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.579 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.611 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.612 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.614 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.615 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.617 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.619 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.620 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.624 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.625 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.627 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.628 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.630 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.631 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.632 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.648 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.649 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.651 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.652 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.653 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.655 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.656 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.694 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.695 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.696 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.698 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.699 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.701 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.702 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.716 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.718 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.720 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.721 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.723 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.724 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.725 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.735 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.736 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.738 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.739 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.741 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.742 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.743 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.745 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.746 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.747 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.749 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.750 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.752 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.753 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.754 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.755 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.757 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:49:50.758 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
