17:43:40.450 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
17:43:40.450 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
17:43:40.450 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
17:43:40.451 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
17:43:40.451 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
17:43:40.466 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
17:43:40.466 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
17:43:40.466 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
17:43:40.466 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
17:43:40.469 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
17:43:40.470 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
17:43:40.470 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
17:43:40.470 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
17:43:40.470 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
17:43:40.472 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
17:43:40.472 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
17:43:40.472 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
17:43:40.472 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
17:43:40.864 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
17:43:40.923 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
17:43:40.931 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
17:43:40.938 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
17:43:40.945 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
17:43:40.947 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.949 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.950 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.952 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.954 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.955 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.957 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.959 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.960 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.961 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.963 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.964 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.966 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.967 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.969 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.970 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.972 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.973 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.977 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.978 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.979 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.981 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.982 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.984 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:40.985 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.013 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.014 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.016 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.017 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.018 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.019 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.021 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.023 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.024 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.025 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.026 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.027 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.029 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.030 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.045 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.051 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.055 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.056 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.057 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.059 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.060 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.081 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.083 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.084 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.085 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.086 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.087 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.089 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.111 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.113 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.114 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.116 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.117 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.119 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.120 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.132 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.133 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.135 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.136 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.138 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.140 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.141 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.150 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.152 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.154 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.155 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.157 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.159 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.160 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.162 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.163 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.165 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.167 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.168 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.170 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.171 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.173 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.175 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.176 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.178 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.182 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.183 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.320 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (93, AssetManager, main)
17:43:41.426 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:41.428 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:43.995 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.097 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.099 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.101 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.102 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.103 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.109 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.121 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.123 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.125 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.127 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.129 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.134 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.149 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.151 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.154 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.156 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.158 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.163 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.181 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.183 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.186 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.188 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.190 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.195 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.210 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.212 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.214 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.217 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.219 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.224 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.239 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.242 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.244 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
17:43:44.246 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
