10:32:30.184 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
10:32:30.185 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:32:30.185 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
10:32:30.185 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:32:30.185 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
10:32:30.199 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
10:32:30.199 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
10:32:30.200 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
10:32:30.200 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
10:32:30.203 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
10:32:30.203 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:32:30.203 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
10:32:30.204 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:32:30.204 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
10:32:30.205 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:32:30.205 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
10:32:30.205 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:32:30.205 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
10:32:30.597 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
10:32:30.633 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
10:32:30.647 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
10:32:30.652 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
10:32:30.657 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
10:32:30.661 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.662 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.663 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.664 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.665 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.666 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.667 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.669 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.670 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.689 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.691 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.692 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.694 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.695 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.697 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.698 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.699 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.701 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.705 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.706 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.708 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.709 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.710 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.712 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.713 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.742 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.743 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.745 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.746 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.748 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.749 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.751 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.753 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.755 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.756 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.757 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.758 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.760 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.761 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.775 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.777 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.778 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.779 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.780 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.782 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.783 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.821 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.822 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.824 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.825 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.827 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.829 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.830 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.843 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.845 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.847 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.848 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.850 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.851 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.852 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.861 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:32:30.863 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
