18:41:06.221 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
18:41:06.222 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
18:41:06.222 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
18:41:06.222 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
18:41:06.222 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
18:41:06.243 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
18:41:06.244 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
18:41:06.244 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
18:41:06.244 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
18:41:06.251 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
18:41:06.251 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
18:41:06.251 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
18:41:06.251 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
18:41:06.251 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
18:41:06.252 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
18:41:06.253 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
18:41:06.253 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
18:41:06.253 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
18:41:06.836 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
18:41:06.893 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
18:41:06.912 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
18:41:06.920 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
18:41:06.926 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
18:41:06.929 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.931 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.932 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.934 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.936 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.937 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.939 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.940 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.942 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.944 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.945 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.947 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.948 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.950 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.952 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.953 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.955 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.956 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.961 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.962 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.964 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.965 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.967 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.969 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:06.970 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.001 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.003 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.004 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.005 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.007 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.009 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.010 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.013 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.014 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.015 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.017 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.018 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.020 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.022 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.038 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.039 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.041 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.043 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.044 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.046 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.048 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.071 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.072 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.074 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.075 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.076 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.078 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.079 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.107 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.109 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.110 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.111 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.112 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.114 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.115 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.122 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.124 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.125 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.127 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.128 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.129 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.130 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.139 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.141 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:41:07.142 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
