13:29:19.284 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
13:29:19.285 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
13:29:19.285 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
13:29:19.285 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
13:29:19.285 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
13:29:19.307 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
13:29:19.308 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
13:29:19.308 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
13:29:19.308 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
13:29:19.312 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
13:29:19.312 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
13:29:19.312 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
13:29:19.312 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
13:29:19.312 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
13:29:19.314 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
13:29:19.314 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
13:29:19.315 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
13:29:19.315 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
13:29:19.905 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
13:29:19.958 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
13:29:19.981 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
13:29:19.988 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerWatchdogDaemon, main)
13:29:19.994 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerDaemon, main)
13:29:19.998 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:19.999 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.001 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.003 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.004 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.005 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.007 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.008 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.010 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.012 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.013 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.014 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.015 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.016 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.017 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.018 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.019 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.020 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.024 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.025 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
13:29:20.026 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
