22:39:42.891 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
22:39:42.892 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:39:42.892 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
22:39:42.892 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:39:42.892 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
22:39:42.910 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
22:39:42.927 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
22:39:42.929 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
22:39:42.929 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
22:39:42.933 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
22:39:42.933 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:39:42.933 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
22:39:42.934 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:39:42.934 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
22:39:42.935 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:39:42.935 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
22:39:42.935 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:39:42.935 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
22:39:43.556 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
22:39:43.611 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
22:39:43.633 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
22:39:43.640 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
22:39:43.647 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
22:39:43.649 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.650 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.652 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.653 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.654 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.655 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.656 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.657 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.659 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.660 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.661 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.662 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.663 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.664 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.665 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.667 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.668 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.669 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.672 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.674 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:39:43.676 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
