22:37:24.652 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
22:37:24.653 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:37:24.653 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
22:37:24.653 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:37:24.653 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
22:37:24.667 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
22:37:24.668 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
22:37:24.668 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
22:37:24.668 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
22:37:24.672 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
22:37:24.673 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:37:24.673 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
22:37:24.673 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:37:24.673 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
22:37:24.674 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:37:24.674 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
22:37:24.675 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:37:24.675 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
22:37:25.273 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
22:37:25.329 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
22:37:25.347 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
22:37:25.355 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
22:37:25.362 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
22:37:25.365 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.367 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.368 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.370 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.371 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.372 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.374 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.375 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.376 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.377 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.378 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.380 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.381 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.382 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.383 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.384 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.386 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.387 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.391 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.392 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:37:25.394 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
