22:55:57.968 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
22:55:57.969 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:55:57.969 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
22:55:57.969 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:55:57.969 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
22:55:57.992 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
22:55:57.992 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
22:55:57.992 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
22:55:57.993 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
22:55:57.996 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
22:55:57.996 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:55:57.996 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
22:55:57.997 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:55:57.997 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
22:55:57.997 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:55:57.997 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
22:55:57.998 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
22:55:57.998 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
22:55:58.382 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
22:55:58.421 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
22:55:58.437 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
22:55:58.444 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
22:55:58.449 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
22:55:58.452 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.453 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.454 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.455 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.456 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.458 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.459 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.460 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.461 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.463 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.464 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.465 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.467 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.468 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.469 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.471 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.472 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.473 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.476 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.477 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
22:55:58.478 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
