19:52:45.251 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
19:52:45.252 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
19:52:45.252 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
19:52:45.252 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
19:52:45.252 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
19:52:45.268 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
19:52:45.268 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
19:52:45.268 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
19:52:45.268 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
19:52:45.273 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
19:52:45.273 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
19:52:45.273 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
19:52:45.273 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
19:52:45.273 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
19:52:45.275 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
19:52:45.275 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
19:52:45.276 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
19:52:45.276 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
19:52:45.870 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
19:52:45.921 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
19:52:45.942 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
19:52:45.948 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
19:52:45.953 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
19:52:45.957 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.958 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.959 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.960 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.962 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.963 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.964 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.965 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.967 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.968 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.969 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.971 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.972 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.974 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.975 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.977 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.979 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.980 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.985 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.986 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.987 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.989 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.991 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.992 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:45.994 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.025 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.027 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.029 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.030 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.031 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.033 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.034 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.037 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.039 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.040 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.042 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.043 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.044 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.045 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.060 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.062 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.063 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.065 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.066 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.067 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.069 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.091 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.092 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.094 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.095 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.097 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.098 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.100 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.128 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.130 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.131 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.133 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.134 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.135 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.136 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.147 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.149 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.150 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.151 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.152 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.153 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.155 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.164 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.165 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.166 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.168 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.170 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.171 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.172 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.174 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.175 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.176 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.178 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.179 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.180 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.182 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.184 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.185 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.187 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.189 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.192 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.194 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.316 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (93, AssetManager, main)
19:52:46.416 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:46.418 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:48.977 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:49.076 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:49.078 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:49.079 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:49.081 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:49.083 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:49.088 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:49.100 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:49.103 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:49.105 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:49.107 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:49.110 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:49.115 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
19:52:49.129 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
