21:54:41.395 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
21:54:41.396 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
21:54:41.396 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
21:54:41.396 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
21:54:41.396 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
21:54:41.418 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
21:54:41.418 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
21:54:41.418 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
21:54:41.418 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
21:54:41.422 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
21:54:41.422 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
21:54:41.422 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
21:54:41.423 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
21:54:41.423 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
21:54:41.424 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
21:54:41.424 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
21:54:41.424 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
21:54:41.424 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
21:54:42.014 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
21:54:42.069 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
21:54:42.093 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
21:54:42.099 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
21:54:42.105 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
21:54:42.106 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.108 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.109 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.110 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.111 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.112 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.113 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.115 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.116 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.117 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.118 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.119 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.120 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.121 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.122 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.123 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.124 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.126 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.129 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.130 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:54:42.132 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
