10:33:46.111 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
10:33:46.112 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:33:46.112 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
10:33:46.112 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:33:46.112 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
10:33:46.126 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
10:33:46.126 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
10:33:46.126 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
10:33:46.126 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
10:33:46.130 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
10:33:46.130 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:33:46.131 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
10:33:46.131 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:33:46.131 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
10:33:46.132 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:33:46.132 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
10:33:46.132 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:33:46.132 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
10:33:46.729 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
10:33:46.774 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
10:33:46.800 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
10:33:46.808 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
10:33:46.813 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
10:33:46.816 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.817 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.819 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.820 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.821 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.822 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.823 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.825 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.826 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.827 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.828 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.830 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.831 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.833 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.834 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.835 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.836 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.838 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.842 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.843 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:33:46.845 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
