10:04:05.669 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
10:04:05.670 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:04:05.670 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
10:04:05.670 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:04:05.670 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
10:04:05.687 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
10:04:05.688 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
10:04:05.688 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
10:04:05.688 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
10:04:05.691 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
10:04:05.692 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:04:05.692 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
10:04:05.692 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:04:05.692 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
10:04:05.693 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:04:05.693 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
10:04:05.693 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
10:04:05.693 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
10:04:06.289 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
10:04:06.332 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
10:04:06.348 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
10:04:06.354 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
10:04:06.361 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
10:04:06.364 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.365 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.367 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.368 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.369 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.371 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.372 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.373 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.375 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.376 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.377 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.379 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.380 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.381 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.382 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.384 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.385 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.386 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.390 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.391 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.392 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.393 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.394 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.395 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.397 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.426 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.427 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.429 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.431 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.432 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.433 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.434 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.438 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.439 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.441 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.442 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.443 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.444 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.446 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.461 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.462 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.463 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.465 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.466 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
10:04:06.467 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
