18:05:44.052 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
18:05:44.052 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
18:05:44.052 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
18:05:44.053 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
18:05:44.053 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
18:05:44.073 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
18:05:44.073 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
18:05:44.074 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
18:05:44.074 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
18:05:44.080 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
18:05:44.081 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
18:05:44.081 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
18:05:44.081 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
18:05:44.081 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
18:05:44.083 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
18:05:44.083 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
18:05:44.084 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
18:05:44.084 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
18:05:45.284 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
18:05:45.343 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
18:05:45.366 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
18:05:45.374 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
18:05:45.383 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
18:05:45.386 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.388 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.389 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.391 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.393 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.394 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.397 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.398 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.400 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.401 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.402 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.404 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.405 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.406 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.407 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.409 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.410 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.411 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.415 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.416 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.418 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.419 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.420 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.422 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.423 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.455 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.456 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.457 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.458 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.459 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.460 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.462 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.465 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
18:05:45.466 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
