07:54:33.391 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
07:54:33.391 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
07:54:33.391 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
07:54:33.392 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
07:54:33.392 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
07:54:33.421 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
07:54:33.422 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
07:54:33.422 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
07:54:33.422 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
07:54:33.426 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
07:54:33.426 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
07:54:33.426 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
07:54:33.426 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
07:54:33.426 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
07:54:33.428 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
07:54:33.428 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
07:54:33.428 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
07:54:33.428 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
07:54:34.007 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
07:54:34.048 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
07:54:34.066 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
07:54:34.072 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
07:54:34.080 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
07:54:34.082 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.083 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.084 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.086 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.087 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.088 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.089 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.090 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.092 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.093 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.094 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.096 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.097 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.098 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.100 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.101 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.102 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.104 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.108 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.109 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.111 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.112 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.114 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.115 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.117 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.146 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.147 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.149 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.150 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.152 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.153 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.154 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.157 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.159 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.160 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.161 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.162 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.163 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.164 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.179 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.180 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.181 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.183 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.184 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.185 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.186 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.207 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.209 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.210 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.211 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.212 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.214 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.215 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.241 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.242 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.244 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.245 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.247 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.248 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.249 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.266 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.267 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.269 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.271 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.272 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.274 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.276 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.285 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.287 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.289 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.291 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.292 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.294 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.296 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.298 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.299 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.301 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.303 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.304 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.306 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.308 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.310 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.311 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.313 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.315 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.318 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.319 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.443 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (93, AssetManager, main)
07:54:34.547 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:34.549 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.120 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.222 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.223 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.225 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.227 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.228 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.234 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.246 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.248 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.251 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.253 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.255 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.260 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.275 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.277 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.279 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.281 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.283 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.288 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.307 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.309 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.311 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.313 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
07:54:37.315 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
