21:32:11.249 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
21:32:11.249 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
21:32:11.250 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
21:32:11.250 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
21:32:11.250 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
21:32:11.271 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
21:32:11.271 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
21:32:11.271 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
21:32:11.271 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
21:32:11.276 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
21:32:11.277 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
21:32:11.277 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
21:32:11.277 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
21:32:11.277 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
21:32:12.891 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
21:32:12.891 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
21:32:12.891 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
21:32:12.891 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
21:32:13.284 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
21:32:13.369 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
21:32:13.376 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
21:32:13.382 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
21:32:13.387 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
21:32:13.389 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.390 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.391 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.393 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.394 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.395 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.396 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.397 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.398 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.399 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.401 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.402 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.403 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.404 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.405 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.406 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.408 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.409 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.413 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.414 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.415 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.417 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.418 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.419 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.421 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.451 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.452 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.453 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.455 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.456 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.458 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.459 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.461 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.463 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.464 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.465 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.466 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.467 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.468 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.482 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.483 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.484 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.485 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.486 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.488 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.489 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.527 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.529 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.530 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.531 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.532 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.533 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.534 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.548 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.549 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.550 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.552 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.553 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.554 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.555 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.565 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.566 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.567 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.569 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.570 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.571 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.573 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.574 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.575 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.577 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.578 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.579 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.581 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.582 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.583 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.584 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.586 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.587 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.591 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.592 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.724 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (93, AssetManager, main)
21:32:13.831 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:13.833 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:16.584 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
21:32:16.678 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
