14:33:31.596 INFO: JdwpDebugServer: handling req: VirtualMachine(1).IDSizes(7)
14:33:31.596 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
14:33:31.596 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=100, eventKind=CLASS_PREPARE, suspendPolicy=NONE, predicates=[]}
14:33:31.596 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
14:33:31.596 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=101, eventKind=CLASS_UNLOAD, suspendPolicy=NONE, predicates=[]}
14:33:31.616 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Version(1)
14:33:31.616 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilitiesNew(17)
14:33:31.616 INFO: JdwpDebugServer: handling req: VirtualMachine(1).capabilities(12)
14:33:31.617 INFO: JdwpDebugServer: handling req: VirtualMachine(1).AllClassesWithGeneric(20)
14:33:31.620 INFO: JdwpDebugServer: handling req: VirtualMachine(1).TopLevelThreadGroups(5)
14:33:31.621 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
14:33:31.621 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=102, eventKind=THREAD_START, suspendPolicy=NONE, predicates=[]}
14:33:31.621 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
14:33:31.621 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=103, eventKind=THREAD_DEATH, suspendPolicy=NONE, predicates=[]}
14:33:31.622 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
14:33:31.622 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=104, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
14:33:31.622 INFO: JdwpDebugServer: handling req: EventRequest(15).Set(1)
14:33:31.622 INFO: JdwpEventCenterDelegate: jdwpSetEventRequest: JdwpEventRequest{requestId=105, eventKind=CLASS_PREPARE, suspendPolicy=EVENT_THREAD, predicates=[className=sun.instrument.InstrumentationImpl]}
14:33:32.010 INFO: JdwpDebugServer: handling req: VirtualMachine(1).Resume(9)
14:33:32.045 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (33, main, main)
14:33:32.061 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (48, ReferenceQueueDaemon, main)
14:33:32.068 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (63, FinalizerDaemon, main)
14:33:32.073 INFO: JdwpEventCenterDelegate: THREAD_STARTED: thread (78, FinalizerWatchdogDaemon, main)
14:33:32.077 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.078 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.079 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.080 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.081 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.082 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.083 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.084 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.086 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.087 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.088 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.089 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.090 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.091 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.092 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.093 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.094 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.095 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.098 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.099 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.100 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.101 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.102 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.103 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.104 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.132 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.134 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.135 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.137 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.138 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.140 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
14:33:32.141 INFO: JdwpEventCenterDelegate: THREAD_RESUMED: thread (33, main, main)
